luxes, temp, hum, curr, volt, power, dd,hh,mm
31109.12,40,28,0.52,14.95,7.8,26,13,22
36003.84,37,30,0.59,14.99,8.79,26,13,17
24842.24,38,29,0.43,14.9,6.43,26,13,12
40089.6,38,29,0.63,15.02,9.42,26,13,7
35420.16,36,32,0.56,14.97,8.38,26,13,2
41144.32,36,33,0.61,15,9.1,26,12,57
40478.72,36,34,0.6,15,9.04,26,12,52
39915.52,37,31,0.61,15,9.09,26,12,47
30412.8,34,33,0.51,14.94,7.64,26,12,42
27934.72,33,35,0.48,14.93,7.21,26,12,37
26296.32,33,36,0.46,14.92,6.82,26,12,32
37683.2,34,34,0.61,15,9.11,26,12,27
34713.6,32,37,0.57,14.98,8.61,26,12,22
30033.92,35,34,0.51,14.95,7.71,26,12,17
34908.16,32,39,0.59,14.99,8.88,26,12,12
29849.6,32,35,0.54,14.96,8.06,26,12,7
31447.04,34,36,0.55,14.97,8.29,26,12,2
33054.72,34,36,0.59,14.99,8.82,26,11,57
28170.24,32,41,0.51,14.94,7.6,26,11,52
29470.72,31,42,0.54,14.96,8,26,11,47
25763.84,32,39,0.5,14.93,7.41,26,11,42
23900.16,30,42,0.48,14.92,7.22,26,11,37
24135.68,29,42,0.49,14.93,7.28,26,11,32
17105.92,26,46,0.36,14.86,5.4,26,11,27
19773.44,26,47,0.41,14.89,6.18,26,11,22
20546.56,26,47,0.43,14.9,6.36,26,11,17
25968.64,26,48,0.53,14.95,7.97,26,11,12
11852.8,24,51,0.27,14.81,3.96,26,11,7
17300.48,24,49,0.38,14.87,5.61,26,11,2
13998.08,24,52,0.31,14.82,4.54,26,10,57
15088.64,25,51,0.32,14.83,4.79,26,10,52
12180.48,24,56,0.27,14.81,4.02,26,10,47
14105.6,25,53,0.31,14.82,4.54,26,10,42
9638.4,25,53,0.22,14.77,3.17,26,10,37
17643.52,28,47,0.38,14.86,5.57,26,10,32
20398.08,31,44,0.43,14.9,6.35,26,10,27
25149.44,31,42,0.5,14.94,7.49,26,10,22
25098.24,31,43,0.5,14.93,7.5,26,10,17
24555.52,30,46,0.48,14.93,7.17,26,10,12
21934.08,29,50,0.44,14.9,6.58,26,10,7
22405.12,31,44,0.46,14.91,6.84,26,10,2
21125.12,29,46,0.46,14.91,6.84,26,9,57
17756.16,27,48,0.41,14.88,6.08,26,9,52
18554.88,28,48,0.43,14.89,6.35,26,9,47
16778.24,26,50,0.4,14.87,5.91,26,9,42
16312.32,27,48,0.42,14.88,6.31,26,9,37
13608.96,27,50,0.4,14.87,5.99,26,9,32
13399.04,26,51,0.38,14.87,5.68,26,9,27
14883.84,26,53,0.38,14.86,5.67,26,9,22
15431.68,24,57,0.37,14.85,5.41,26,9,17
14786.56,22,61,0.36,14.85,5.29,26,9,12
13127.68,21,65,0.33,14.83,4.85,26,9,7
10357.76,19,68,0.27,14.8,3.94,26,9,2
10557.44,20,69,0.28,14.81,4.11,26,8,57
10690.56,18,75,0.29,14.81,4.26,26,8,52
9134.08,16,79,0.23,14.78,3.47,26,8,47
8901.12,16,80,0.22,14.77,3.29,26,8,42
7280.64,16,84,0.18,14.75,2.65,26,8,37
6988.8,15,87,0.18,14.75,2.64,26,8,32
6264.32,15,86,0.16,14.74,2.42,26,8,27
6394.88,14,90,0.16,14.74,2.42,26,8,22
5893.12,13,94,0.15,14.74,2.23,26,8,17
5432.32,12,100,0.14,14.72,2.01,26,8,12
4736,11,99,0.11,14.71,1.68,26,8,7
4208.64,11,100,0.1,14.7,1.48,26,8,2
3328,9,99,0.08,14.7,1.23,26,7,57
2613.76,9,100,0.07,14.69,1.01,26,7,52
2342.4,9,99,0.06,14.68,0.86,26,7,47
2228.48,8,100,0.05,14.68,0.81,26,7,42
1905.92,8,99,0.05,14.68,0.68,26,7,37
1445.12,7,100,0.04,14.66,0.51,26,7,32
1063.68,7,99,0.02,14.66,0.35,26,7,27
805.12,7,100,0.02,14.66,0.24,26,7,22
614.4,7,99,0.01,14.66,0.18,26,7,17
400.32,7,100,0.01,14.66,0.12,26,7,12
217.12,7,99,0,14.65,0.04,26,7,7
112,7,100,0,14.65,0,26,7,2
67.52,7,99,0,14.65,0,26,6,57
27.68,7,100,0,11.93,0,26,6,52
7.05,7,99,0,4.41,0,26,6,47
1.95,6,100,0,1.47,0,26,6,42
0.55,6,99,0,0.46,0,26,6,37
0.16,6,100,0,0.16,0,26,6,32
0.05,7,99,0,0.06,0,26,6,27
0.01,6,100,0,0.03,0,26,6,22
0,6,99,0,0.02,0,26,6,17
0,6,100,0,0.02,0,26,6,12
0,7,99,0,0.02,0,26,6,7
0,6,100,0,0.02,0,26,6,2
0,7,99,0,0.02,0,26,5,57
0,7,100,0,0.02,0,26,5,52
0,7,99,0,0.02,0,26,5,47
0,7,100,0,0.02,0,26,5,42
0.01,7,99,0,0.02,0,26,5,37
0.01,7,100,0,0.02,0,26,5,32
0,7,99,0,0.02,0,26,5,27
0.01,7,100,0,0.02,0,26,5,22
0.01,7,99,0,0.02,0,26,5,17
0.01,7,100,0,0.02,0,26,5,12
0,7,99,0,0.02,0,26,5,7
0.01,7,100,0,0.02,0,26,5,2
0.01,7,99,0,0.02,0,26,4,57
0.01,7,100,0,0.03,0,26,4,52
0.01,7,99,0,0.02,0,26,4,47
0.01,7,100,0,0.03,0,26,4,42
0,7,99,0,0.02,0,26,4,37
0.01,7,100,0,0.02,0,26,4,32
0.01,7,99,0,0.02,0,26,4,27
0.01,7,100,0,0.03,0,26,4,22
0.01,7,99,0,0.03,0,26,4,17
0.01,8,100,0,0.03,0,26,4,12
0.01,8,99,0,0.03,0,26,4,7
0.01,8,100,0,0.02,0,26,4,2
0.01,8,99,0,0.03,0,26,3,57
0.01,8,100,0,0.03,0,26,3,52
0.01,7,99,0,0.03,0,26,3,47
0.01,8,100,0,0.02,0,26,3,42
0,8,99,0,0.03,0,26,3,37
0.01,8,100,0,0.03,0,26,3,32
0.01,8,99,0,0.03,0,26,3,27
0.01,8,100,0,0.03,0,26,3,22
0.01,8,99,0,0.03,0,26,3,17
0.01,8,100,0,0.03,0,26,3,12
0.01,8,99,0,0.02,0,26,3,7
0.01,8,100,0,0.03,0,26,3,2
0.01,8,99,0,0.03,0,26,2,57
0.01,8,100,0,0.02,0,26,2,52
0.01,8,99,0,0.03,0,26,2,47
0.01,8,100,0,0.02,0,26,2,42
0.01,8,99,0,0.02,0,26,2,37
0.01,8,100,0,0.03,0,26,2,32
0.01,8,99,0,0.02,0,26,2,27
0.01,9,100,0,0.02,0,26,2,22
0.02,9,99,0,0.02,0,26,2,17
0.02,9,100,0,0.02,0,26,2,12
0.01,9,99,0,0.02,0,26,2,7
0.01,9,100,0,0.02,0,26,2,2
0,9,99,0,0.02,0,26,1,57
0,9,100,0,0.02,0,26,1,52
0,9,99,0,0.02,0,26,1,47
0,9,100,0,0.02,0,26,1,42
0.02,9,99,0,0.02,0,26,1,37
0,9,100,0,0.02,0,26,1,32
0.01,10,99,0,0.02,0,26,1,27
0.01,10,100,0,0.02,0,26,1,22
0.01,10,99,0,0.02,0,26,1,17
0.01,10,100,0,0.02,0,26,1,12
0,10,99,0,0.02,0,26,1,7
0.01,10,100,0,0.02,0,26,1,2
0.01,10,99,0,0.02,0,26,0,57
0.01,10,100,0,0.02,0,26,0,52
0.01,10,99,0,0.02,0,26,0,47
0,10,100,0,0.02,0,26,0,42
0,10,99,0,0.02,0,26,0,37
0,10,100,0,0.02,0,26,0,32
0,10,99,0,0.01,0,26,0,27
0,10,100,0,0.02,0,26,0,22
0,11,99,0,0.01,0,26,0,17
0,11,100,0,0.02,0,26,0,12
0,11,99,0,0.01,0,26,0,7
0,11,100,0,0.01,0,26,0,2
0,11,99,0,0.01,0,25,23,57
0,11,100,0,0.01,0,25,23,52
0,11,99,0,0.01,0,25,23,47
0,11,100,0,0.01,0,25,23,42
0,11,99,0,0.01,0,25,23,37
0,11,100,0,0.01,0,25,23,32
0,11,99,0,0.01,0,25,23,27
0,12,100,0,0.01,0,25,23,22
0,12,99,0,0.01,0,25,23,17
0,12,100,0,0.01,0,25,23,12
0,12,99,0,0.01,0,25,23,7
0,12,100,0,0.01,0,25,23,2
0,12,99,0,0.01,0,25,22,57
0,12,100,0,0.01,0,25,22,52
0,12,99,0,0.01,0,25,22,47
0,13,100,0,0.01,0,25,22,42
0,13,99,0,0.01,0,25,22,37
0,13,100,0,0.01,0,25,22,32
0,13,99,0,0.01,0,25,22,27
0,13,100,0,0.01,0,25,22,22
0,13,99,0,0.01,0,25,22,17
0,13,100,0,0.01,0,25,22,12
0,13,99,0,0.01,0,25,22,7
0,13,100,0,0.01,0,25,22,2
0,13,99,0,0.01,0,25,21,57
0,13,100,0,0.01,0,25,21,52
0,14,99,0,0.01,0,25,21,47
0,14,100,0,0.01,0,25,21,42
0,14,99,0,0,0,25,21,37
0,14,100,0,0,0,25,21,32
0,14,99,0,0,0,25,21,27
0,14,100,0,0.01,0,25,21,22
0,14,99,0,0.01,0,25,21,17
0,14,100,0,0.01,0,25,21,12
0,15,99,0,0.01,0,25,21,7
0,14,100,0,0.01,0,25,21,2
0,14,99,0,0.01,0,25,20,57
0,14,100,0,0.01,0,25,20,52
0,15,99,0,0.01,0,25,20,47
0,15,100,0,0.01,0,25,20,42
0,15,99,0,0.01,0,25,20,37
0,15,99,0,0.01,0,25,20,32
0,15,99,0,0.01,0,25,20,27
0,15,98,0,0.01,0,25,20,22
0,15,98,0,0.01,0,25,20,17
0,15,98,0,0.01,0,25,20,12
0,15,98,0,0.01,0,25,20,7
0,15,97,0,0.01,0,25,20,2
0,15,97,0,0.01,0,25,19,57
0,15,97,0,0.01,0,25,19,52
0,15,96,0,0,0,25,19,47
0,15,92,0,0,0,25,19,42
0,16,85,0,0,0,25,19,37
0,16,81,0,0,0,25,19,32
0,16,81,0,0,0,25,19,27
0,17,79,0,0,0,25,19,22
0,16,79,0,0,0,25,19,17
0,16,80,0,0,0,25,19,12
0,16,81,0,0,0,25,19,7
0,16,82,0,0.01,0,25,19,2
0,16,85,0,0.01,0,25,18,57
0,17,89,0,0.01,0,25,18,52
0,16,94,0,0.01,0,25,18,47
0.03,17,96,0,0.03,0,25,18,42
0.12,17,94,0,0.09,0,25,18,37
0.47,17,93,0,0.32,0,25,18,32
1.86,17,94,0,1.19,0,25,18,27
7.13,17,93,0,3.92,0,25,18,22
27.98,17,93,0,10.53,0.01,25,18,17
88.96,17,91,0,14.65,0,25,18,12
152.16,17,89,0,14.65,0,25,18,7
245.92,18,87,0,14.65,0.04,25,18,2
439.04,18,85,0.01,14.66,0.09,25,17,57
622.08,18,84,0.01,14.66,0.14,25,17,52
791.04,19,81,0.01,14.66,0.2,25,17,47
970.88,20,78,0.02,14.66,0.26,25,17,42
1258.88,21,71,0.02,14.66,0.29,25,17,37
2649.6,22,66,0.04,14.66,0.51,25,17,32
4072.96,23,64,0.05,14.68,0.77,25,17,27
5079.04,24,64,0.08,14.69,1.13,25,17,22
6110.72,24,62,0.11,14.71,1.61,25,17,17
7006.72,23,65,0.14,14.73,1.98,25,17,12
4170.24,23,62,0.09,14.7,1.34,25,17,7
4720.64,23,61,0.1,14.7,1.55,25,17,2
4751.36,23,63,0.11,14.71,1.56,25,16,57
5652.48,23,61,0.13,14.72,1.84,25,16,52
5091.84,23,61,0.12,14.72,1.69,25,16,47
7459.84,24,59,0.17,14.74,2.48,25,16,42
9423.36,25,56,0.21,14.77,3.16,25,16,37
6888.96,25,55,0.16,14.74,2.38,25,16,32
9264.64,27,51,0.22,14.77,3.21,25,16,27
12129.28,28,47,0.29,14.82,4.28,25,16,22
13122.56,28,49,0.31,14.83,4.54,25,16,17
11878.4,25,55,0.28,14.81,4.19,25,16,12
8788.48,27,51,0.21,14.77,3.05,25,16,7
14914.56,28,49,0.34,14.85,5.12,25,16,2
15902.72,28,50,0.36,14.86,5.3,25,15,57
17715.2,28,50,0.38,14.87,5.68,25,15,52
16660.48,27,50,0.36,14.86,5.32,25,15,47
17141.76,29,47,0.37,14.86,5.48,25,15,42
18206.72,30,45,0.4,14.88,5.88,25,15,37
19246.08,31,44,0.41,14.88,6.03,25,15,32
20449.28,32,42,0.43,14.9,6.35,25,15,27
21135.36,32,42,0.44,14.9,6.62,25,15,22
21442.56,30,45,0.44,14.91,6.55,25,15,17
23162.88,31,45,0.47,14.92,7.09,25,15,12
21893.12,31,44,0.46,14.91,6.78,25,15,7
23490.56,31,43,0.5,14.94,7.45,25,15,2
17771.52,31,44,0.41,14.89,6.12,25,14,57
21678.08,33,41,0.51,14.94,7.56,25,14,52
22896.64,31,43,0.52,14.95,7.8,25,14,47
24248.32,32,42,0.53,14.95,7.96,25,14,42
23736.32,35,39,0.52,14.95,7.76,25,14,37
24248.32,36,37,0.53,14.95,7.88,25,14,32
24924.16,36,36,0.55,14.97,8.29,25,14,27
24227.84,35,38,0.55,14.97,8.18,25,14,22
24832,35,36,0.52,14.95,7.76,25,14,17
26306.56,36,35,0.52,14.95,7.76,25,14,12
28866.56,36,34,0.54,14.96,8.12,25,14,7
30720,36,35,0.56,14.97,8.31,25,14,2
32675.84,36,35,0.57,14.98,8.54,25,13,57
32102.4,35,36,0.56,14.97,8.44,25,13,52
33300.48,34,37,0.57,14.98,8.61,25,13,47
32430.08,33,38,0.56,14.97,8.41,25,13,42
33208.32,33,37,0.56,14.98,8.35,25,13,37
34805.76,37,34,0.56,14.98,8.33,25,13,32
34621.44,39,30,0.55,14.97,8.15,25,13,27
33863.68,38,31,0.55,14.96,8.18,25,13,22
36505.6,38,31,0.58,14.98,8.7,25,13,17
36935.68,40,29,0.57,14.99,8.61,25,13,12
36782.08,41,28,0.58,14.99,8.72,25,13,7
38492.16,43,27,0.57,14.98,8.61,25,13,2
38656,42,27,0.57,14.99,8.6,25,12,57
39475.2,39,29,0.58,14.99,8.68,25,12,52
39802.88,41,27,0.59,14.99,8.79,25,12,47
37816.32,41,27,0.58,14.99,8.77,25,12,42
36966.4,41,27,0.58,14.98,8.65,25,12,37
37570.56,40,28,0.59,14.99,8.85,25,12,32
38389.76,38,30,0.59,14.99,8.82,25,12,27
38389.76,39,29,0.59,14.99,8.83,25,12,22
36771.84,40,28,0.58,14.99,8.69,25,12,17
35676.16,39,29,0.59,14.99,8.82,25,12,12
34416.64,40,28,0.58,14.99,8.72,25,12,7
35020.8,41,27,0.59,14.99,8.81,25,12,2
34631.68,41,26,0.58,14.99,8.68,25,11,57
35983.36,40,28,0.58,14.98,8.7,25,11,52
34785.28,41,31,0.57,14.98,8.56,25,11,47
33546.24,40,32,0.57,14.98,8.47,25,11,42
31754.24,38,34,0.57,14.98,8.54,25,11,37
30320.64,37,35,0.55,14.96,8.18,25,11,32
31016.96,37,37,0.55,14.97,8.26,25,11,27
30648.32,39,34,0.56,14.97,8.38,25,11,22
29347.84,35,38,0.55,14.96,8.27,25,11,17
28590.08,36,37,0.55,14.96,8.18,25,11,12
28108.8,36,39,0.55,14.97,8.18,25,11,7
25251.84,33,42,0.49,14.93,7.33,25,11,2
27893.76,34,41,0.53,14.95,7.92,25,10,57
27750.4,36,39,0.52,14.94,7.73,25,10,52
26183.68,34,42,0.49,14.92,7.27,25,10,47
26470.4,34,41,0.5,14.93,7.39,25,10,42
26726.4,35,39,0.51,14.94,7.68,25,10,37
24657.92,33,43,0.5,14.93,7.41,25,10,32
22149.12,32,45,0.46,14.9,6.8,25,10,27
23582.72,32,45,0.48,14.92,7.16,25,10,22
23705.6,30,47,0.48,14.92,7.16,25,10,17
24012.8,30,47,0.48,14.92,7.1,25,10,12
21381.12,29,49,0.44,14.89,6.52,25,10,7
21606.4,30,48,0.45,14.91,6.67,25,10,2
21094.4,29,50,0.46,14.91,6.86,25,9,57
19763.2,28,51,0.44,14.9,6.63,25,9,52
18457.6,28,52,0.42,14.89,6.31,25,9,47
17981.44,28,54,0.42,14.89,6.3,25,9,42
16307.2,25,57,0.41,14.88,6.11,25,9,37
13885.44,25,57,0.4,14.87,5.95,25,9,32
13168.64,24,57,0.38,14.86,5.64,25,9,27
13992.96,24,58,0.36,14.86,5.39,25,9,22
14914.56,23,58,0.35,14.85,5.24,25,9,17
13890.56,22,62,0.34,14.84,5.03,25,9,12
12323.84,22,63,0.31,14.83,4.6,25,9,7
12139.52,21,65,0.31,14.83,4.62,25,9,2
10263.04,21,65,0.27,14.81,4.03,25,8,57
9753.6,20,68,0.26,14.79,3.9,25,8,52
9576.96,19,71,0.24,14.78,3.61,25,8,47
9487.36,18,75,0.23,14.78,3.42,25,8,42
8757.76,17,78,0.21,14.77,3.08,25,8,37
7196.16,16,80,0.18,14.74,2.64,25,8,32
6579.2,16,83,0.17,14.74,2.51,25,8,27
6295.04,15,88,0.15,14.73,2.27,25,8,22
5314.56,13,94,0.14,14.73,1.98,25,8,17
4807.68,12,99,0.12,14.71,1.73,25,8,12
2752,12,100,0.07,14.68,0.97,25,8,7
4469.76,11,99,0.1,14.7,1.42,25,8,2
3758.08,9,100,0.09,14.69,1.25,25,7,57
2223.36,8,99,0.05,14.68,0.81,25,7,52
1863.68,7,100,0.04,14.68,0.63,25,7,47
1360.64,6,99,0.03,14.66,0.44,25,7,42
1100.8,6,100,0.02,14.66,0.35,25,7,37
925.44,6,99,0.02,14.66,0.27,25,7,32
808.96,6,100,0.02,14.66,0.24,25,7,27
617.28,6,99,0.01,14.66,0.18,25,7,22
503.36,6,100,0.01,14.66,0.14,25,7,17
388.48,6,99,0.01,14.65,0.12,25,7,12
247.04,6,100,0,14.65,0.05,25,7,7
133.76,6,99,0,14.65,0.01,25,7,2
72.8,6,100,0,14.65,0,25,6,57
33.56,6,99,0,12.08,0,25,6,52
9.68,6,100,0,5.87,0.01,25,6,47
2.75,6,99,0,2.03,0,25,6,42
0.76,6,100,0,0.62,0,25,6,37
0.21,6,99,0,0.2,0,25,6,32
0.06,6,100,0,0.07,0,25,6,27
0.01,6,99,0,0.04,0,25,6,22
0,6,100,0,0.03,0,25,6,17
0,6,99,0,0.02,0,25,6,12
0,6,100,0,0.02,0,25,6,7
0,6,99,0,0.02,0,25,6,2
0,6,100,0,0.02,0,25,5,57
0,6,99,0,0.02,0,25,5,52
0,6,100,0,0.02,0,25,5,47
0,6,99,0,0.02,0,25,5,42
0.01,6,100,0,0.03,0,25,5,37
0.01,7,99,0,0.03,0,25,5,32
0.01,7,100,0,0.03,0,25,5,27
0.01,6,99,0,0.03,0,25,5,22
0.01,6,100,0,0.03,0,25,5,17
0.01,6,99,0,0.03,0,25,5,12
0.01,7,100,0,0.03,0,25,5,7
0.01,7,99,0,0.03,0,25,5,2
0.01,7,100,0,0.03,0,25,4,57
0.02,7,99,0,0.03,0,25,4,52
0.02,7,100,0,0.03,0,25,4,47
0.02,7,99,0,0.03,0,25,4,42
0.02,7,100,0,0.03,0,25,4,37
0.02,7,99,0,0.03,0,25,4,32
0.02,7,100,0,0.03,0,25,4,27
0.02,7,99,0,0.03,0,25,4,22
0.02,7,100,0,0.03,0,25,4,17
0.02,7,99,0,0.03,0,25,4,12
0.02,7,100,0,0.03,0,25,4,7
0.02,7,99,0,0.03,0,25,4,2
0.02,7,100,0,0.03,0,25,3,57
0.02,7,99,0,0.03,0,25,3,52
0.03,8,100,0,0.03,0,25,3,47
0.03,8,99,0,0.03,0,25,3,42
0.03,8,100,0,0.03,0,25,3,37
0.02,8,99,0,0.03,0,25,3,32
0.03,8,100,0,0.03,0,25,3,27
0.03,8,99,0,0.03,0,25,3,22
0.03,7,100,0,0.03,0,25,3,17
0.03,8,99,0,0.03,0,25,3,12
0.03,8,100,0,0.03,0,25,3,7
0.03,8,99,0,0.03,0,25,3,2
0.03,8,100,0,0.03,0,25,2,57
0.03,8,99,0,0.03,0,25,2,52
0.03,8,100,0,0.03,0,25,2,47
0.02,8,99,0,0.03,0,25,2,42
0.02,8,100,0,0.03,0,25,2,37
0.02,8,99,0,0.03,0,25,2,32
0.02,8,100,0,0.03,0,25,2,27
0.02,9,99,0,0.03,0,25,2,22
0.03,9,100,0,0.03,0,25,2,17
0.03,9,99,0,0.03,0,25,2,12
0.03,9,100,0,0.03,0,25,2,7
0.03,9,99,0,0.03,0,25,2,2
0.03,9,100,0,0.03,0,25,1,57
0.03,9,99,0,0.03,0,25,1,52
0.02,9,100,0,0.03,0,25,1,47
0.02,9,99,0,0.03,0,25,1,42
0.02,9,100,0,0.03,0,25,1,37
0.04,9,99,0,0.03,0,25,1,32
0.04,9,100,0,0.03,0,25,1,27
0.04,9,99,0,0.03,0,25,1,22
0.04,10,100,0,0.03,0,25,1,17
0.04,10,99,0,0.03,0,25,1,12
0.04,10,100,0,0.03,0,25,1,7
0.04,10,99,0,0.03,0,25,1,2
0.01,10,100,0,0.03,0,25,0,57
0.02,10,99,0,0.03,0,25,0,52
0.02,10,100,0,0.03,0,25,0,47
0.03,10,99,0,0.03,0,25,0,42
0.03,10,100,0,0.03,0,25,0,37
0.03,10,99,0,0.03,0,25,0,32
0.02,10,100,0,0.03,0,25,0,27
0.02,11,99,0,0.03,0,25,0,22
0.02,11,100,0,0.02,0,25,0,17
0.02,11,99,0,0.02,0,25,0,12
0.02,11,100,0,0.02,0,25,0,7
0.02,11,99,0,0.02,0,25,0,2
0.02,11,100,0,0.02,0,24,23,57
0.02,11,99,0,0.02,0,24,23,52
0.01,11,100,0,0.02,0,24,23,47
0.01,11,99,0,0.02,0,24,23,42
0.01,11,100,0,0.02,0,24,23,37
0.01,12,99,0,0.02,0,24,23,32
0.01,12,100,0,0.02,0,24,23,27
0.01,12,99,0,0.02,0,24,23,22
0.01,12,100,0,0.02,0,24,23,17
0.01,12,99,0,0.02,0,24,23,12
0.01,12,100,0,0.02,0,24,23,7
0.01,12,99,0,0.02,0,24,23,2
0.01,12,100,0,0.02,0,24,22,57
0.01,12,99,0,0.02,0,24,22,52
0.01,12,100,0,0.02,0,24,22,47
0,13,99,0,0.02,0,24,22,42
0,13,100,0,0.02,0,24,22,37
0,13,99,0,0.02,0,24,22,32
0,13,100,0,0.02,0,24,22,27
0,13,99,0,0.02,0,24,22,22
0,13,100,0,0.01,0,24,22,17
0,13,99,0,0.01,0,24,22,12
0,13,100,0,0.01,0,24,22,7
0,13,99,0,0.01,0,24,22,2
0,13,100,0,0.01,0,24,21,57
0,13,99,0,0.01,0,24,21,52
0,13,100,0,0.01,0,24,21,47
0,14,99,0,0.01,0,24,21,42
0,14,100,0,0.01,0,24,21,37
0,13,99,0,0.01,0,24,21,32
0,14,100,0,0.01,0,24,21,27
0,14,99,0,0.01,0,24,21,22
0,14,100,0,0.01,0,24,21,17
0,14,99,0,0.01,0,24,21,12
0,14,100,0,0.01,0,24,21,7
0,14,99,0,0.01,0,24,21,2
0,14,100,0,0.01,0,24,20,57
0,15,99,0,0.01,0,24,20,52
0,14,100,0,0.01,0,24,20,47
0,14,99,0,0.01,0,24,20,42
0,15,100,0,0.01,0,24,20,37
0,15,99,0,0.01,0,24,20,32
0,15,100,0,0.01,0,24,20,27
0,15,99,0,0.01,0,24,20,22
0,15,100,0,0,0,24,20,17
0,16,99,0,0,0,24,20,12
0,15,100,0,0,0,24,20,7
0,16,99,0,0,0,24,20,2
0,16,100,0,0,0,24,19,57
0,16,99,0,0,0,24,19,52
0,15,100,0,0,0,24,19,47
0,16,99,0,0,0,24,19,42
0,16,100,0,0,0,24,19,37
0,16,99,0,0,0,24,19,32
0,16,100,0,0,0,24,19,27
0,16,99,0,0,0,24,19,22
0,16,100,0,0,0,24,19,17
0,16,99,0,0,0,24,19,12
0,16,100,0,0,0,24,19,7
0,16,99,0,0,0,24,19,2
0,16,100,0,0.01,0,24,18,57
0,16,99,0,0.01,0,24,18,52
0,16,100,0,0.01,0,24,18,47
0.03,16,99,0,0.04,0,24,18,42
0.15,17,100,0,0.11,0,24,18,37
0.53,17,99,0,0.36,0,24,18,32
1.94,17,100,0,1.25,0,24,18,27
7.05,17,99,0,3.99,0,24,18,22
25.5,17,100,0,9.78,0.01,24,18,17
67.48,17,99,0,13.53,0.01,24,18,12
131.12,17,100,0,14.65,0,24,18,7
226.4,18,99,0,14.65,0.01,24,18,2
402.24,18,100,0,14.65,0.08,24,17,57
674.56,18,98,0.01,14.65,0.17,24,17,52
898.56,19,94,0.02,14.66,0.24,24,17,47
1182.08,19,90,0.02,14.66,0.31,24,17,42
1687.04,21,85,0.03,14.66,0.4,24,17,37
2538.24,21,82,0.04,14.67,0.55,24,17,32
3440.64,21,82,0.05,14.67,0.69,24,17,27
3655.68,22,81,0.06,14.68,0.84,24,17,22
4280.32,22,77,0.08,14.7,1.13,24,17,17
4643.84,22,77,0.09,14.7,1.32,24,17,12
2844.16,23,73,0.05,14.68,0.81,24,17,7
5716.48,24,71,0.13,14.72,1.89,24,17,2
6405.12,24,69,0.12,14.72,1.69,24,16,57
7685.12,24,69,0.17,14.75,2.47,24,16,52
7877.12,26,65,0.18,14.74,2.64,24,16,47
9292.8,26,63,0.21,14.77,3.12,24,16,42
10741.76,26,64,0.25,14.78,3.64,24,16,37
10792.96,27,62,0.25,14.8,3.75,24,16,32
10444.8,24,69,0.25,14.79,3.7,24,16,27
4736,23,70,0.11,14.7,1.56,24,16,22
7050.24,24,69,0.16,14.73,2.34,24,16,17
4326.4,24,65,0.1,14.7,1.42,24,16,12
4326.4,26,61,0.1,14.7,1.42,24,16,7
15083.52,29,55,0.35,14.85,5.21,24,16,2
15779.84,27,59,0.36,14.85,5.35,24,15,57
5137.92,24,64,0.12,14.71,1.69,24,15,52
6863.36,27,58,0.15,14.73,2.23,24,15,47
13265.92,31,50,0.29,14.82,4.26,24,15,42
18053.12,30,50,0.39,14.87,5.84,24,15,37
12062.72,32,46,0.27,14.8,4.02,24,15,32
19788.8,33,45,0.42,14.89,6.22,24,15,27
20920.32,33,45,0.44,14.9,6.59,24,15,22
22906.88,33,43,0.47,14.92,6.94,24,15,17
6435.84,32,44,0.14,14.73,2.06,24,15,12
23664.64,37,38,0.48,14.93,7.18,24,15,7
23480.32,37,37,0.49,14.94,7.33,24,15,2
23787.52,37,35,0.51,14.94,7.58,24,14,57
24545.28,38,35,0.53,14.96,7.95,24,14,52
24616.96,38,34,0.53,14.96,7.92,24,14,47
24463.36,37,35,0.53,14.96,7.9,24,14,42
26429.44,40,29,0.54,14.96,8.12,24,14,37
21770.24,37,31,0.48,14.92,7.21,24,14,32
24115.2,38,30,0.53,14.95,7.95,24,14,27
25169.92,41,28,0.54,14.96,8.08,24,14,22
26961.92,39,30,0.56,14.97,8.31,24,14,17
28958.72,40,28,0.56,14.97,8.31,24,14,12
30617.6,42,27,0.56,14.98,8.33,24,14,7
31139.84,40,28,0.56,14.97,8.31,24,14,2
31948.8,39,29,0.56,14.98,8.31,24,13,57
31815.68,40,28,0.56,14.98,8.45,24,13,52
20213.76,39,29,0.38,14.87,5.68,24,13,47
34273.28,40,28,0.57,14.98,8.5,24,13,42
34170.88,42,27,0.56,14.98,8.38,24,13,37
36956.16,41,27,0.57,14.98,8.59,24,13,32
36771.84,40,28,0.57,14.98,8.55,24,13,27
36567.04,41,28,0.57,14.98,8.56,24,13,22
36669.44,40,28,0.58,14.98,8.67,24,13,17
37130.24,41,27,0.57,14.99,8.6,24,13,12
37468.16,42,27,0.58,14.98,8.65,24,13,7
39464.96,41,28,0.59,14.99,8.81,24,13,2
40232.96,41,28,0.58,14.99,8.72,24,12,57
40181.76,41,28,0.59,14.99,8.79,24,12,52
40181.76,40,29,0.6,15,8.92,24,12,47
37027.84,40,29,0.58,14.99,8.72,24,12,42
38021.12,41,28,0.59,14.99,8.85,24,12,37
37959.68,39,29,0.6,14.99,8.93,24,12,32
37048.32,40,28,0.58,14.99,8.77,24,12,27
37048.32,42,28,0.57,14.98,8.61,24,12,22
